Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Weighted Output,State
163.0,-187500.02235174447,-187500.02235174447,-182530.9166349073,-158145.83398650098,-40151.19852437956,4977.420565774509,4940.651946145528,0.5482401344880721,R
163.0,-187500.02235174447,-187500.02235174447,-182530.9166349073,-158145.83398650098,-40151.19852437956,4977.420565774509,4940.651946145528,0.5482401344880721,R
28.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
28.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
28.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
28.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
148.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
148.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
148.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
148.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
148.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
12.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
12.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
12.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
12.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
132.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
132.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
132.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
132.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
132.0,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,0.0,R
253.0,-187500.02235174447,-187500.02235174447,-179137.0277568135,-154971.86392210293,-40638.310091294064,4971.7432226828605,4935.064010031701,0.5531811802675869,R
253.0,-187500.02235174447,-187500.02235174447,-179137.0277568135,-154971.86392210293,-40638.310091294064,4971.7432226828605,4935.064010031701,0.5531811802675869,R
253.0,-187500.02235174447,-187500.02235174447,-179137.0277568135,-154971.86392210293,-40638.310091294064,4971.7432226828605,4935.064010031701,0.5531811802675869,R
253.0,-187500.02235174447,-187500.02235174447,-179137.0277568135,-154971.86392210293,-40638.310091294064,4971.7432226828605,4935.064010031701,0.5531811802675869,R
117.0,-187500.02235174447,-187500.02235174447,-178456.05951023812,-154337.2308417834,-40731.33805171705,4965.909417380026,4929.341963451143,0.5541730769910372,R
117.0,-187500.02235174447,-187500.02235174447,-178456.05951023812,-154337.2308417834,-40731.33805171705,4965.909417380026,4929.341963451143,0.5541730769910372,R
